name,1-SSU,2-SSU,3-SSU,4-SSU,85-SSU,97-SSU,71-SSU,62-SSU,48-SSU,53-SSU,65-SSU,60-SSU,67-SSU,90-SSU,96-SSU,98-SSU,106-SSU,79-SSU
Malassezia,0,1,8,97,0,32,0,0,0,0,0,0,0,0,0,0,0,0
Lachnum,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Isaria::Gibellula::Paecilomyces (Clavicipitaceae),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Koerberia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Fusarium,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
Derxomyces,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0
Geosmithia (Bionectriaceae)::Myrothecium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gomphidius,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exidia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oligoporus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Escovopsis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microcyclospora::Oedohysterium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariannaea,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Schizothyrium,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massaria::Amniculicola,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Glomerella::Colletotrichum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Cryptococcus (Tremellales)::Trichosporon (Trichosporonales)::Papiliotrema,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Trichosporon (Trichosporonales)::Cryptococcus (Tremellales),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chytriomyces,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ustilaginoidea::Purpureocillium::Ephelis,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Hysterobrevium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chamonixia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Powellomyces::Entophlyctis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polychytrium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spizellomyces,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porodaedalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lindtneria::Pulcherricium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
Cryptococcus (Tremellales)::Bullera (Tremellales),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chalara::Pseudogymnoascus::Geomyces (Helotiales),0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spadicoides::Gaeumannomyces,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Dioszegia,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0
Oedohysterium::Friedmanniomyces,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bullera (Tremellales)::Trichosporon (Trichosporonales),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Basidiobolus,0,0,0,0,0,0,537,0,0,1,0,0,0,0,0,0,3,4761
Penicillium::Eupenicillium,0,0,0,0,0,0,0,0,5,45,0,0,0,0,1,0,0,0
Penicillium::Aspergillus,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
Mucor,0,0,8,0,0,0,26,0,0,0,0,0,0,56,0,0,0,0
Penicilliopsis,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Cerrena,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0
Monascus,0,0,0,0,0,5,0,0,6,20,0,0,0,0,0,0,0,0
Merimbla::Hamigera,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0
Isaria::Verticillium (Hypocreales),48,0,0,0,0,0,0,0,0,27,0,0,0,0,7,0,0,0
Monascus::Penicillium::Eupenicillium::Aspergillus,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Neosartorya::Eupenicillium::Penicillium,0,0,0,0,0,1,0,0,1,21,0,0,0,0,0,0,0,0
Sagenomella::Talaromyces,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Penicillium::Phialosimplex,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0
Cladosporium::Chalara,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Edyuillia,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Chromocleista::Penicillium::Eupenicillium::Aspergillus,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Trichosporon (Trichosporonales)::Papiliotrema,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Phialosimplex::Eupenicillium::Penicillium,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Gloeophyllum::Lentinus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Penicillium::Aspergillus::Eupenicillium,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Pichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thermomyces,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rhodotorula (Erythrobasidiaceae),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Occultifur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Acremonium (Hypocreales),0,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0
Aspergillus::Penicillium::Eupenicillium,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Aspergillus::Penicillium,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Monascus::Penicillium::Eupenicillium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Neosartorya,0,0,0,0,0,3,0,0,1,18,0,0,0,0,0,0,0,0
Neosartorya::Penicillium::Eupenicillium::Aspergillus,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Neosartorya::Penicillium,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Trichosporon (Trichosporonales)::Bullera (Tremellales),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Phialosimplex,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Cryptococcus (Tremellales)::Bullera (Tremellales)::Trichosporon (Trichosporonales),0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Gibberella,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Neosartorya::Penicillium::Eupenicillium,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Neosartorya::Aspergillus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Aspergillus::Eupenicillium::Penicillium,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Penicillium::Eurotium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Umbelopsis,1501,0,57,0,133,0,492,0,0,0,16532,0,146,0,0,0,0,0
Helicostylum::Pilaira,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambomucor::Helicostylum::Pilaira,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mucor::Helicostylum::Pilaira,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambomucor,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicostylum::Zygorhynchus::Pilaira,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydropisphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Meliniomyces::Scytalidium::Leohumicola,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elaphocordyceps::Tolypocladium,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resinicium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epichloe::Claviceps::Neotyphodium,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bullera (Tremellales)::Papiliotrema,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,2,0
Papiliotrema::Dioszegia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Claviceps,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trichosporon (Trichosporonales)::Cryptococcus (Filobasidiales),0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0
Cryptococcus (Tremellales)::Cryptococcus (Filobasidiales),0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
Bullera (Tremellales)::Papiliotrema::Dioszegia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cryptococcus (Filobasidiales)::Cryptococcus,0,0,0,0,0,0,742,0,0,0,0,0,636,0,0,0,0,0
Chromocleista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Torrubiella (Clavicipitaceae),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Fusarium::Myrothecium,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bullera (Tremellales)::Dioszegia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Calycellinopsis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cryptosphaeria,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mrakiella::Mrakia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sagenomella::Talaromyces::Hypocrea,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Derxomyces::Bullera (Tremellales),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sagenomella::Talaromyces::Phialosimplex,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Ophionectria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custingophora,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nectria::Ophionectria,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mrakiella,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Melanoporia,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Bullera (Filobasidiales),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Penicillium::Byssochlamys::Thermoascus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nilaparvata,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Donkioporia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
